"Time","ZX_RPM","ZX_TPS","ZX_GEAR","LCC_AFR"
43.000,7082.669922,13.200000,3.000000,12.114511
43.100,7067.640137,13.576000,3.000000,12.327301
43.200,7094.209961,14.752000,3.000000,12.448211
43.300,7129.689941,15.600000,3.000000,12.409431
43.400,7169.850098,17.809000,3.000000,12.285480
43.500,7257.750000,21.005001,3.000000,12.066551
43.600,7367.709961,22.552000,3.000000,11.970780
43.700,7451.500000,24.826000,3.000000,11.962721
43.800,7543.979980,27.236000,3.000000,11.945280
43.900,7630.299805,29.158001,3.000000,12.150400
44.000,7704.620117,32.194000,3.000000,12.367081
44.100,7847.160156,36.094002,3.000000,12.735600
44.200,8012.339844,40.362000,3.000000,12.970520
44.300,8130.299805,44.004002,3.000000,13.077101
44.400,8253.700195,45.299999,3.000000,13.137481
44.500,8379.250000,44.580002,3.000000,13.015800
44.600,8470.299805,42.305000,3.000000,13.098950
44.700,8560.500000,38.485001,3.000000,13.125100
44.800,8624.150391,33.424999,3.000000,12.911501
44.900,8589.299805,27.610001,3.000000,12.568251
45.000,8494.750000,17.135000,3.000000,12.436650
45.100,8126.049805,4.990000,3.000000,12.514050
45.200,7839.149902,0.700000,3.000000,12.654651
45.300,7913.399902,0.700000,3.000000,13.467001
45.400,7840.560059,0.700000,3.000000,14.499281
45.500,7765.799805,0.700000,3.000000,14.628720
45.600,7641.439941,0.700000,3.000000,14.430961
45.700,7514.879883,0.700000,3.000000,14.423641
45.800,7406.759766,0.700000,3.000000,14.573561
45.900,7262.000000,0.700000,3.000000,14.729080
46.000,7124.399902,0.700000,3.000000,14.828521
46.100,7018.529785,0.700000,3.000000,14.836061
46.200,6928.229980,0.700000,3.000000,14.777631
46.300,6878.910156,0.700000,3.000000,14.706591
46.400,6834.830078,0.700000,3.000000,14.650551
46.500,6818.839844,0.700000,3.000000,14.623511
46.600,6835.649902,0.700000,3.000000,14.555140
46.700,6870.439941,0.700000,3.000000,14.471631
46.800,6856.509766,0.700000,3.000000,14.469391
46.900,6832.000000,0.700000,3.000000,14.517301
47.000,6790.839844,2.044000,3.000000,14.489040
47.100,6753.740234,4.530000,3.000000,14.009601
47.200,6922.120117,6.408000,3.000000,12.757340
47.300,7003.600098,8.766001,3.000000,11.600141
47.400,6893.200195,10.100000,3.000000,11.372040
47.500,6930.540039,9.764000,3.000000,11.426140
47.600,6886.020020,9.300000,3.000000,11.474541
47.700,6863.520020,8.972000,3.000000,11.943251
47.800,6845.359863,8.213000,3.000000,12.324750
47.900,6804.870117,7.144000,3.000000,12.529270
48.000,6752.870117,6.200000,3.000000,12.645480
48.100,6779.549805,5.872000,3.000000,12.626781
48.200,6832.910156,5.728000,3.000000,12.696671
48.300,6856.439941,6.200000,3.000000,12.772190
48.400,6867.910156,6.856000,3.000000,12.807000
48.500,6913.600098,8.080000,3.000000,12.853400
48.600,6949.399902,8.820000,3.000000,12.870601
48.700,7005.600098,9.620000,3.000000,12.768801
48.800,7065.200195,10.420000,3.000000,12.675600
48.900,7107.600098,11.220000,3.000000,12.535601
49.000,7171.600098,11.700000,3.000000,12.445400
49.100,7200.200195,12.300000,3.000000,12.433600
49.200,7222.799805,13.520000,3.000000,12.319600
49.300,7259.339844,14.624001,3.000000,12.164471
49.400,7354.419922,17.705999,3.000000,12.169221
49.500,7397.319824,22.248001,3.000000,12.038751
49.600,7461.759766,25.097000,3.000000,11.880910
49.700,7570.879883,28.021000,3.000000,11.891870
49.800,7640.490234,31.335999,3.000000,12.312460
49.900,7781.569824,33.696999,3.000000,12.702761
50.000,7924.910156,36.309002,3.000000,12.876141
50.100,8112.939941,39.682003,3.000000,13.175160
50.200,8220.400391,43.582001,3.000000,13.200361
50.300,8392.799805,46.000000,3.000000,13.345721
50.400,8533.419922,46.608002,3.000000,13.189441
50.500,8661.799805,49.386002,3.000000,13.332541
50.600,8804.320313,54.389999,3.000000,13.570861
50.700,8911.860352,58.978001,3.000000,13.857000
50.800,8988.339844,61.507999,3.000000,13.891220
50.900,9038.309570,65.941002,3.000000,13.684760
51.000,9137.200195,75.278000,3.000000,13.889471
51.100,9249.469727,84.382004,3.000000,13.934261
51.200,9312.290039,90.947006,3.000000,13.886281
51.300,9342.709961,92.900002,3.000000,13.849251
51.400,9277.509766,92.900002,3.000000,13.766010
51.500,9234.280273,91.752998,3.000000,13.747251
51.600,9176.700195,86.618004,3.000000,13.696201
51.700,9279.480469,79.220001,3.000000,13.734001
51.800,9368.519531,71.776001,3.000000,13.496361
51.900,9408.400391,48.780003,3.000000,12.842801
52.000,9082.160156,13.244000,3.000000,11.936521
52.100,8378.919922,0.700000,2.640000,12.225000
52.200,8375.919922,0.700000,2.000000,13.132801
52.300,9166.080078,0.700000,2.000000,13.050441
52.400,9756.519531,0.700000,2.000000,13.373200
52.500,9967.549805,0.700000,2.000000,14.209750
52.600,10030.900391,0.700000,2.000000,14.973201
52.700,9923.599609,0.700000,2.000000,15.284201
52.800,9732.950195,0.700000,2.000000,15.306751
52.900,9546.400391,0.700000,2.000000,16.147800
53.000,9412.099609,0.700000,2.000000,17.723501
53.100,9278.549805,0.700000,2.000000,19.094351
53.200,9105.849609,0.700000,2.000000,17.346552
53.300,8973.799805,0.700000,2.000000,13.926301
53.400,8837.660156,0.700000,2.000000,15.215481
53.500,8744.160156,0.700000,2.000000,16.355301
53.600,8608.280273,0.700000,2.000000,16.706821
53.700,8527.500000,0.700000,2.000000,16.695501
53.800,8445.000000,0.700000,2.000000,16.495680
53.900,8422.219727,0.700000,2.000000,16.223202
54.000,8366.099609,0.700000,2.000000,15.913061
54.100,8327.490234,0.700000,2.000000,15.663251
54.200,8257.389648,0.700000,2.000000,15.440070
54.300,8170.089844,0.700000,2.000000,15.306841
54.400,8114.709961,0.700000,2.000000,15.521180
54.500,8041.310059,1.228000,2.000000,15.604481
54.600,7998.479980,2.828000,2.000000,15.507681
54.700,7916.189941,4.659000,2.000000,14.779640
54.800,8060.830078,7.223000,2.000000,13.040441
54.900,8218.559570,10.068000,2.000000,11.923640
55.000,8116.720215,11.700000,2.000000,11.915920
55.100,8253.519531,11.444000,2.000000,11.986441
